,taxon_id,treatment_1,treatment_2,log2_median_ratio,median_diff,mean_diff,wilcox_p_value,otu_id,kingdom,phylum,class,order,family,genus,species
15,iw,stable,recovering,-2.30713806205998,-2.51019528140571,-2.70672111291171,7.80280094997969e-09,OTU_25,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense
16,er,stable,recovering,-2.1315227526329,1.44195487604083,1.51267721548868,0.000149999122211496,NA,NA,NA,NA,NA,NA,NA,NA
17,as,stable,recovering,-2.1178086557368,-11.7755433100382,-12.4543009037554,6.39118775526038e-08,NA,NA,NA,NA,NA,NA,NA,NA
18,bm,stable,recovering,-2.1178086557368,-11.7755433100382,-12.4543009037554,6.39118775526038e-08,NA,NA,NA,NA,NA,NA,NA,NA
19,lw,stable,recovering,-1.78502854070784,-2.08988915527238,-2.08687059359636,4.53646306413684e-05,OTU_40,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus sp.
20,lw,stable,recovering,-1.78502854070784,-2.08988915527238,-2.08687059359636,4.53646306413684e-05,OTU_491,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus sp.
21,kn,stable,recovering,-1.50643070746592,1.15970655712486,2.09422533476113,0.0208547484207353,OTU_139,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter spp.
22,kn,stable,recovering,-1.50643070746592,1.15970655712486,2.09422533476113,0.0208547484207353,OTU_70,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter spp.
23,kn,stable,recovering,-1.50643070746592,1.15970655712486,2.09422533476113,0.0208547484207353,OTU_330,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter spp.
24,kn,stable,recovering,-1.50643070746592,1.15970655712486,2.09422533476113,0.0208547484207353,OTU_355,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter spp.
25,jy,stable,recovering,-1.48374225511014,-1.25203761669571,-1.40902701229833,2.69682568114566e-06,OTU_50,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium straminoryzae
26,fi,stable,recovering,-1.45337637635429,-1.42511782306098,-1.62996176084909,3.21387240442676e-06,NA,NA,NA,NA,NA,NA,NA,NA
27,je,stable,recovering,-1.45337637635429,-1.42511782306098,-1.62996176084909,3.21387240442676e-06,OTU_251,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,cytophaga spp.
28,fm,stable,recovering,-1.43283283699782,-3.57105089379399,-3.13476699113116,1.12974362274666e-08,NA,NA,NA,NA,NA,NA,NA,NA
29,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_275,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
30,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_163,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
31,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_351,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
32,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_9,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
33,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_521,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
34,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_479,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
35,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_215,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
36,jg,stable,recovering,-1.36983034046629,-11.9573646367043,-11.2013091777276,6.19011348850163e-10,OTU_135,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.
37,cw,stable,recovering,-1.31358069808445,-11.7194417607902,-11.8432322119406,3.06498331839575e-09,NA,NA,NA,NA,NA,NA,NA,NA
38,fk,stable,recovering,-1.31358069808445,-11.7194417607902,-11.8432322119406,3.06498331839575e-09,NA,NA,NA,NA,NA,NA,NA,NA
39,le,stable,recovering,-1.28977519790793,-0.84455510056921,-0.701098555095563,0.0307422213805397,OTU_18,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas veronii
40,bz,stable,recovering,-1.2109595354699,2.99997725500947,2.71428146961384,0.00569628445411148,NA,NA,NA,NA,NA,NA,NA,NA
41,dr,stable,recovering,-1.2109595354699,2.99997725500947,2.71428146961384,0.00569628445411148,NA,NA,NA,NA,NA,NA,NA,NA
42,hw,stable,recovering,-0.919128170550187,1.24285748001448,1.1866589557138,0.0345288086187569,OTU_327,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium spp.
43,hw,stable,recovering,-0.919128170550187,1.24285748001448,1.1866589557138,0.0345288086187569,OTU_595,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium spp.
44,hw,stable,recovering,-0.919128170550187,1.24285748001448,1.1866589557138,0.0345288086187569,OTU_162,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium spp.
45,kb,stable,recovering,-0.909689378434522,-0.605058985006664,-0.57390015594969,0.0318898254879073,OTU_81,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium petrolearium
46,ju,stable,recovering,-0.904409393270658,-1.67333528473985,-2.02408207632745,5.42992411272073e-12,OTU_196,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi
47,gt,stable,recovering,-0.694130566688062,0.941721772651724,1.22072329205515,0.0318898254879073,NA,NA,NA,NA,NA,NA,NA,NA
48,fy,stable,recovering,-0.603947391144942,-1.69524205832561,-1.83847102352811,2.17196964508829e-11,NA,NA,NA,NA,NA,NA,NA,NA
49,jw,stable,recovering,-0.603947391144942,-1.69524205832561,-1.83847102352811,2.17196964508829e-11,OTU_569,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.
50,ah,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,NA,NA,NA,NA,NA,NA,NA,NA
51,av,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,NA,NA,NA,NA,NA,NA,NA,NA
52,bu,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,NA,NA,NA,NA,NA,NA,NA,NA
53,dk,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,NA,NA,NA,NA,NA,NA,NA,NA
54,ge,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,NA,NA,NA,NA,NA,NA,NA,NA
55,kk,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,OTU_86,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.
56,kk,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,OTU_128,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.
57,kk,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,OTU_375,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.
58,kk,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,OTU_507,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.
59,kk,stable,recovering,-0.548670991218372,1.97363164764159,2.60956109136845,2.3079964649584e-05,OTU_416,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.
60,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_464,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
61,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_463,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
62,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_114,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
63,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_436,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
64,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_456,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
65,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_360,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
66,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_362,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
67,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_197,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
68,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_141,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
69,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_421,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
70,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_411,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
71,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_295,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
72,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_380,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
73,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_239,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
74,ip,stable,recovering,-0.409532572118856,3.45403791570578,4.27147657362605,0.000149999122211496,OTU_382,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.
75,lj,stable,recovering,-0.279743380123708,-0.62542982278155,-0.754890755581975,0.0112658767685366,OTU_284,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia spp.
76,df,stable,recovering,0,-3.84660918504216,-3.79198342732737,7.27609831104578e-11,NA,NA,NA,NA,NA,NA,NA,NA
77,ad,stable,recovering,0,-14.7640985444371,-15.4725414989076,1.2591390692498e-09,NA,NA,NA,NA,NA,NA,NA,NA
78,ka,stable,recovering,0,-2.63260336204215,-2.97327039997589,1.47368140419241e-09,OTU_536,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.
79,ka,stable,recovering,0,-2.63260336204215,-2.97327039997589,1.47368140419241e-09,OTU_307,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.
80,fl,stable,recovering,0,-5.47439319119956,-5.01095806576038,3.06498331839575e-09,NA,NA,NA,NA,NA,NA,NA,NA
81,ji,stable,recovering,0,-3.24901281446308,-2.37987623554918,4.54911285129296e-09,OTU_321,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia vulneris
82,ap,stable,recovering,0,41.3892094400758,43.552266588606,2.30188772412213e-08,NA,NA,NA,NA,NA,NA,NA,NA
83,bj,stable,recovering,0,41.3892094400758,43.552266588606,2.30188772412213e-08,NA,NA,NA,NA,NA,NA,NA,NA
84,dj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,NA,NA,NA,NA,NA,NA,NA,NA
85,gd,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,NA,NA,NA,NA,NA,NA,NA,NA
86,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_229,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
87,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_395,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
88,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_308,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
89,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_76,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
90,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_90,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
91,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_116,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
92,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_334,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
93,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_316,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
94,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_165,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
95,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_11,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
96,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_35,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
97,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_46,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
98,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_145,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
99,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_364,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
100,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_468,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
101,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_176,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
102,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_522,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
103,kj,stable,recovering,0,16.2082029791958,14.8548240601522,3.57644419831675e-08,OTU_318,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.
104,jh,stable,recovering,0,-2.9897369938468,-2.03768766578449,4.995294100046e-08,OTU_594,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas spp.
105,cq,stable,recovering,0,36.1397450331682,38.2957592891427,7.11275455818347e-08,NA,NA,NA,NA,NA,NA,NA,NA
106,fc,stable,recovering,0,36.1397450331682,38.2957592891427,7.11275455818347e-08,NA,NA,NA,NA,NA,NA,NA,NA
107,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_30,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
108,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_561,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
109,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_313,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
110,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_252,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
111,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_92,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
112,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_317,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
113,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_294,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
114,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_219,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
115,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_332,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
116,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_236,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
117,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_79,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
118,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_633,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
119,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_268,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
120,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_170,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
121,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_103,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
122,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_138,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
123,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_381,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
124,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_13,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
125,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_56,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
126,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_590,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
127,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_111,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
128,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_137,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
129,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_47,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
130,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_304,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
131,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_300,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
132,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_49,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
133,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_48,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
134,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_584,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
135,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_204,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
136,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_99,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
137,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_486,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
138,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_149,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
139,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_580,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
140,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_94,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
141,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_379,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
142,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_248,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
143,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_8,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
144,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_82,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
145,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_83,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
146,ix,stable,recovering,0,36.4651771138474,35.7813670210019,1.38738867571552e-07,OTU_428,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.
