,taxon_id,treatment_1,treatment_2,log2_median_ratio,median_diff,mean_diff,wilcox_p_value,otu_id,kingdom,phylum,class,order,family,genus,species
28,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_249,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
29,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_559,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
30,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_333,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
31,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_638,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
32,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_276,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
33,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_297,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
34,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_140,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
35,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_383,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
36,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_605,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
37,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_426,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
38,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_190,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
39,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_555,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
40,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_61,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
41,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_387,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
42,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_643,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
43,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_548,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
44,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_641,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
45,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_299,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
46,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_527,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
47,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_41,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
48,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_4,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
49,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_259,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
50,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_481,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
51,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_161,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
52,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_544,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
53,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_424,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
54,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_283,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
55,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_326,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
56,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_541,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
57,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_537,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
58,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_478,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
59,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_539,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
60,gl,perturbed M,perturbed G,-2.74630361118101,-34865,-35879.2222222222,0.000970793911970383,OTU_200,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae
61,cd,perturbed M,perturbed G,-2.74546648072834,-34904,-35922.5555555556,0.000970793911970383,NA,NA,NA,NA,NA,NA,NA,NA
62,dw,perturbed M,perturbed G,-2.74543131062946,-34903,-35922.5555555556,0.000970793911970383,NA,NA,NA,NA,NA,NA,NA,NA
63,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_91,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
64,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_39,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
65,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_270,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
66,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_60,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
67,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_273,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
68,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_127,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
69,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_186,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
70,go,perturbed M,perturbed G,-2.73696559416621,-17,-19.5555555555556,0.005252514173237,OTU_523,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.
71,dt,perturbed M,perturbed G,-2.46365620449902,-140,-124.888888888889,0.0058089664911214,NA,NA,NA,NA,NA,NA,NA,NA
72,gi,perturbed M,perturbed G,-2.46365620449902,-140,-124.888888888889,0.0058089664911214,OTU_14,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.
73,gi,perturbed M,perturbed G,-2.46365620449902,-140,-124.888888888889,0.0058089664911214,OTU_494,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.
74,gi,perturbed M,perturbed G,-2.46365620449902,-140,-124.888888888889,0.0058089664911214,OTU_42,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.
75,gi,perturbed M,perturbed G,-2.46365620449902,-140,-124.888888888889,0.0058089664911214,OTU_158,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.
76,gi,perturbed M,perturbed G,-2.46365620449902,-140,-124.888888888889,0.0058089664911214,OTU_150,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.
77,gi,perturbed M,perturbed G,-2.46365620449902,-140,-124.888888888889,0.0058089664911214,OTU_27,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.
78,ca,perturbed M,perturbed G,-2.37196877738696,-142,-123.666666666667,0.00774197432126873,NA,NA,NA,NA,NA,NA,NA,NA
79,he,perturbed M,perturbed G,-2.32192809488736,-4,-3.44444444444444,0.0247807919634545,OTU_50,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium straminoryzae
80,dp,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,NA,NA,NA,NA,NA,NA,NA,NA
81,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_89,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
82,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_71,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
83,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_430,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
84,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_5,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
85,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_417,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
86,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_104,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
87,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_615,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
88,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_136,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
89,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_429,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
90,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_213,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
91,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_600,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
92,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_323,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
93,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_415,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
94,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_390,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
95,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_183,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
96,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_245,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
97,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_597,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
98,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_515,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
99,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_400,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
100,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_335,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
101,gc,perturbed M,perturbed G,-2.27371119862143,-1377,-1756.55555555556,0.00107865990218931,OTU_370,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
102,ba,perturbed M,perturbed G,-2.13492783702609,-37602,-41881.6666666667,0.000970793911970383,NA,NA,NA,NA,NA,NA,NA,NA
103,co,perturbed M,perturbed G,-1.8073549220576,-5,-5.55555555555556,0.0202872121893641,NA,NA,NA,NA,NA,NA,NA,NA
104,em,perturbed M,perturbed G,-1.8073549220576,-5,-5.55555555555556,0.0202872121893641,NA,NA,NA,NA,NA,NA,NA,NA
105,by,perturbed M,perturbed G,-1.80349492617885,-5726,-5826.33333333333,0.00357660914936457,NA,NA,NA,NA,NA,NA,NA,NA
106,dm,perturbed M,perturbed G,-1.6385146143173,-3111,-3466.22222222222,0.000970793911970383,NA,NA,NA,NA,NA,NA,NA,NA
107,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_425,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
108,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_437,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
109,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_253,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
110,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_131,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
111,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_107,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
112,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_298,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
113,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_357,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
114,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_3,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
115,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_604,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
116,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_87,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
117,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_585,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
118,fx,perturbed M,perturbed G,-1.63458218301602,-3088,-3448.55555555556,0.000970793911970383,OTU_113,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris
119,ga,perturbed M,perturbed G,-1.58496250072116,-2,-2.77777777777778,0.0203259975318799,OTU_589,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas rhenobacensis
120,af,perturbed M,perturbed G,-1.36299495418036,-3855,-4421.77777777778,0.00107865990218931,NA,NA,NA,NA,NA,NA,NA,NA
121,aq,perturbed M,perturbed G,-1.36299495418036,-3855,-4421.77777777778,0.00107865990218931,NA,NA,NA,NA,NA,NA,NA,NA
122,bk,perturbed M,perturbed G,-1.36299495418036,-3855,-4421.77777777778,0.00107865990218931,NA,NA,NA,NA,NA,NA,NA,NA
123,cm,perturbed M,perturbed G,-1.36299495418036,-3855,-4421.77777777778,0.00107865990218931,NA,NA,NA,NA,NA,NA,NA,NA
124,eg,perturbed M,perturbed G,-1.36299495418036,-3855,-4421.77777777778,0.00107865990218931,NA,NA,NA,NA,NA,NA,NA,NA
125,gx,perturbed M,perturbed G,-1.36289705058954,-3853,-4421.33333333333,0.00107865990218931,OTU_495,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.
126,gx,perturbed M,perturbed G,-1.36289705058954,-3853,-4421.33333333333,0.00107865990218931,OTU_484,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.
127,gx,perturbed M,perturbed G,-1.36289705058954,-3853,-4421.33333333333,0.00107865990218931,OTU_105,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.
128,gx,perturbed M,perturbed G,-1.36289705058954,-3853,-4421.33333333333,0.00107865990218931,OTU_223,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.
129,gx,perturbed M,perturbed G,-1.36289705058954,-3853,-4421.33333333333,0.00107865990218931,OTU_352,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.
