,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id,level
25,OTU_298,-0.499367681581726,1.91235045329343,-0.24443099775297,0.362020293428252,0.423541392870813,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late,OTU,l_vs_e,cluster
26,OTU_3,-0.508660129274661,1.75535863398561,-0.272962645923268,0.263020272211936,0.333486090181284,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late,OTU,l_vs_e,cluster
27,OTU_30,2.85782734284099,3.25597165129675,0.818663012550001,0.00304576966898193,0.00691231720459034,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late,OTU,l_vs_e,cluster
28,OTU_315,-1.66152836232568,0.948205520389187,-1.66092735635185,6.2430317508472e-06,2.3146968181934e-05,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late,OTU,l_vs_e,cluster
29,OTU_36,0.451409684513845,1.74807969900758,0.18002137933468,0.375307146346473,0.431529213130265,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter salisaro,early,late,OTU,l_vs_e,cluster
30,OTU_4,0.000516007053113832,1.60190710588147,0.000170563221531685,0.898190705109711,0.911732728752248,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late,OTU,l_vs_e,cluster
31,OTU_409,-0.860779418465291,1.32444964851957,-0.656859267564844,0.013569489406777,0.0270171568944764,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late,OTU,l_vs_e,cluster
32,OTU_41,0.0636468789472344,1.18998099511773,0.044652744292889,0.791958555453987,0.819089965806173,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late,OTU,l_vs_e,cluster
33,OTU_429,0.353347516323583,1.99434682616862,0.163541163935495,0.518386630238235,0.569349555321784,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,early,late,OTU,l_vs_e,cluster
34,OTU_43,-4.18261149033383,4.9506884086607,-0.798276167194597,0.00544107507726023,0.0108342429058987,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,early,late,OTU,l_vs_e,cluster
35,OTU_437,-0.315555647022333,2.20272251668496,-0.147881343730577,0.363043029261862,0.424515340466898,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late,OTU,l_vs_e,cluster
36,OTU_457,3.64593531717368,1.98291184758503,1.76922486826164,1.42962523087872e-07,1.71276822369443e-06,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,early,late,OTU,l_vs_e,cluster
37,OTU_467,-2.23782410757621,1.50979858739024,-1.40006799328877,1.81495555655489e-06,7.62354844061771e-06,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late,OTU,l_vs_e,cluster
38,OTU_484,-1.23661006372247,0.870336109645539,-1.32486142559304,4.41065615119832e-05,0.000127086384950267,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late,OTU,l_vs_e,cluster
39,OTU_5,0.361253025447571,1.48621725593713,0.218651253868241,0.427603415493018,0.487340925338191,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,early,late,OTU,l_vs_e,cluster
40,OTU_51,1.77990591813846,1.14796648683467,1.50261873044654,5.10063885432004e-06,1.74904929386737e-05,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,early,late,OTU,l_vs_e,cluster
41,OTU_521,1.55794911336284,3.49773567216174,0.434096068760268,0.0904201674262234,0.139803860267435,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,early,late,OTU,l_vs_e,cluster
42,OTU_548,-0.429398837437391,1.73164112188401,-0.232789813461363,0.326297738821034,0.389640553712491,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late,OTU,l_vs_e,cluster
43,OTU_565,-0.650585298470099,1.07804417260819,-0.562984950769191,0.0358314192013203,0.0618082303720299,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late,OTU,l_vs_e,cluster
44,OTU_569,0.943741040372988,2.26933106737569,0.384743445919378,0.167846319083954,0.231437803260969,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,early,late,OTU,l_vs_e,cluster
45,OTU_584,4.60017714918495,2.74915667549108,1.63366118521242,4.26552718329506e-07,2.80673059722712e-06,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late,OTU,l_vs_e,cluster
46,OTU_6,-2.45767805402969,1.37553035197505,-1.67912325544647,5.17440644300117e-07,3.19646401358392e-06,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late,OTU,l_vs_e,cluster
47,OTU_608,-2.23782767578525,1.77446021166849,-1.18898194701075,4.02722567488859e-05,0.00011602381319744,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late,OTU,l_vs_e,cluster
48,OTU_640,-1.65907689233491,1.65807549092106,-0.799046287109597,0.0237164998535081,0.0438093594441855,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,early,late,OTU,l_vs_e,cluster
49,OTU_67,-2.77381418705887,1.6430551301576,-1.64917026791431,3.70316492041177e-07,2.53936613721886e-06,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late,OTU,l_vs_e,cluster
50,OTU_7,-1.25936422803664,3.18698179952908,-0.37435872466432,0.108064498013543,0.166233875199832,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter werkmanii,early,late,OTU,l_vs_e,cluster
51,OTU_8,3.98678349965605,2.37761392547794,1.77540528637297,1.92713686635004e-07,1.96504545395555e-06,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late,OTU,l_vs_e,cluster
52,OTU_87,-0.62064058424649,1.59486986737255,-0.378279480722508,0.164855788226052,0.228770976261369,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late,OTU,l_vs_e,cluster
53,OTU_9,1.59164330650989,3.29706334871215,0.481932431170458,0.042995623087868,0.0741299679750368,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,early,late,OTU,l_vs_e,cluster
54,OTU_10,2.20236091843646,1.5237043751286,1.38082427551126,5.55398241723093e-06,2.58797479744395e-05,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,early,late,species,l_vs_e,cluster
55,OTU_11,2.6411283819704,1.96003172574595,1.20689243996175,0.000432739981965988,0.00109259567092989,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,early,late,species,l_vs_e,cluster
56,OTU_12,-2.0076842778646,3.76025030552103,-0.550276858525497,0.031196112090713,0.0499348540302601,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,early,late,species,l_vs_e,cluster
57,OTU_14,-1.79316485705518,1.3610204643977,-1.17077831407511,0.000137083682413291,0.000453081846441357,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,early,late,species,l_vs_e,cluster
58,OTU_15,-2.42041964379609,4.3336461889297,-0.533958532969262,0.0127349255522932,0.0230562221986889,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,early,late,species,l_vs_e,cluster
59,OTU_16,1.84632996830997,1.46720037458928,1.17629338930973,0.00020295668339163,0.000563008276836234,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,early,late,species,l_vs_e,cluster
60,OTU_2,-1.36271649953227,1.148531539662,-1.15900284182513,0.00031704604592923,0.000844158373145008,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late,species,l_vs_e,cluster
61,OTU_20,0.422607719258111,2.75121762151812,0.147410871605952,0.593973819345019,0.642434496144185,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,propionicimonas,propionicimonas paludicola,early,late,species,l_vs_e,cluster
62,OTU_211,2.72251616711281,1.59621356799982,1.63517299662149,3.52505404230844e-07,4.41587103219664e-06,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,early,late,species,l_vs_e,cluster
63,OTU_22,-4.20794581960763,4.99964547270763,-0.747070540825118,0.0092253855954226,0.016813050770403,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,early,late,species,l_vs_e,cluster
64,OTU_25,0.285979767731616,3.74666540163126,0.0669023513101878,0.726682104253863,0.7544676961219,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,early,late,species,l_vs_e,cluster
65,OTU_284,-2.36041363928191,1.62411326348335,-1.45015803401712,1.74971673876756e-06,9.86667901264292e-06,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia spp.,early,late,species,l_vs_e,cluster
66,OTU_36,-0.10856739290822,1.71121119887588,-0.0434047178166057,0.688040777183962,0.722368091009058,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter salisaro,early,late,species,l_vs_e,cluster
67,OTU_4,-0.663169262034919,1.51795529576643,-0.391394818410267,0.158119027092734,0.20850300851649,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late,species,l_vs_e,cluster
68,OTU_43,-4.79621417086256,4.96647159776822,-0.924072713410031,0.00200498673923125,0.00407783423293348,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,early,late,species,l_vs_e,cluster
69,OTU_437,-1.0198736106839,1.90364045952867,-0.489946108923579,0.0836043455971569,0.120056057402098,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late,species,l_vs_e,cluster
70,OTU_5,-0.313979104879481,1.64709132247143,-0.17990592219516,0.502060534943749,0.570253110486363,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,early,late,species,l_vs_e,cluster
71,OTU_569,0.277361998714433,2.00819758396115,0.129624385849859,0.563716462358885,0.619508870522785,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,early,late,species,l_vs_e,cluster
72,OTU_6,-3.11955916950155,1.70779638844411,-1.73951808909416,9.47995148704958e-07,6.50281169951939e-06,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late,species,l_vs_e,cluster
73,OTU_640,-2.1643828317376,1.52939071947943,-1.09122423216368,0.00233790691146275,0.00490730842690478,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,early,late,species,l_vs_e,cluster
74,OTU_7,-1.73830819077957,3.33152785224906,-0.562545472567164,0.0363404459904951,0.0563143753905228,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter werkmanii,early,late,species,l_vs_e,cluster
75,OTU_8,3.04367053201902,1.76881044783915,1.69440011506224,7.18660267100953e-07,5.59911316386435e-06,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late,species,l_vs_e,cluster
76,OTU_9,1.02496266938682,3.02815656496265,0.323274270639987,0.197436175897793,0.254847543638815,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,early,late,species,l_vs_e,cluster
77,OTU_10,1.22039764567116,1.1555372548361,1.0168141815001,4.12030706721284e-06,8.89917677236934e-06,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,mid,late,OTU,l_vs_m,cluster
78,OTU_107,-0.78972424298877,1.65319123458828,-0.474822766707461,0.0121434398672222,0.016011495917528,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid,late,OTU,l_vs_m,cluster
79,OTU_11,0.639995586813817,2.11540075889236,0.277431519708091,0.0954999948824422,0.108125736655575,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,mid,late,OTU,l_vs_m,cluster
80,OTU_115,-2.66720847690854,1.32972766164715,-1.89723284965422,1.25618940764775e-11,9.49668012305016e-11,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid,late,OTU,l_vs_m,cluster
81,OTU_116,0.690891389742971,2.30744938274264,0.249758346716083,0.173692407357792,0.18871838035867,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,mid,late,OTU,l_vs_m,cluster
82,OTU_12,-2.12544325022168,3.76309609809565,-0.497654677198147,0.0243107486203198,0.0304880335833719,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,mid,late,OTU,l_vs_m,cluster
83,OTU_13,-0.207609635431491,2.843419589437,-0.0672867955391117,0.755795185528425,0.764195661725706,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid,late,OTU,l_vs_m,cluster
84,OTU_136,-0.800069084954676,1.97354828615138,-0.388408559906022,0.0404657610719866,0.0484741715628969,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,mid,late,OTU,l_vs_m,cluster
85,OTU_14,-1.64909387572515,1.70165124131775,-0.837189429284674,0.000146152121163147,0.000270758268297648,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,mid,late,OTU,l_vs_m,cluster
86,OTU_15,-2.97521109531548,4.50245123990851,-0.601814197678707,0.000343238874679966,0.000606859024304338,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,mid,late,OTU,l_vs_m,cluster
87,OTU_16,-0.345119657695108,1.63563896946227,-0.204133377458786,0.289142397468119,0.307290766425421,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,mid,late,OTU,l_vs_m,cluster
88,OTU_2,-1.73921941669422,1.15906136815406,-1.42035354334306,2.31122215706732e-09,9.96432409114902e-09,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid,late,OTU,l_vs_m,cluster
89,OTU_20,-1.0188231667516,2.66353484921612,-0.364155367696812,0.0507342628618582,0.0594768842480674,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,propionicimonas,propionicimonas paludicola,mid,late,OTU,l_vs_m,cluster
90,OTU_211,1.57013501039538,1.21789669443119,1.24810321688335,1.14001651654073e-07,2.92918997095718e-07,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,mid,late,OTU,l_vs_m,cluster
91,OTU_215,-3.02197230554051,2.37750247969003,-1.2321926816206,3.04357092974211e-08,8.79241418624102e-08,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,mid,late,OTU,l_vs_m,cluster
92,OTU_22,-2.4114513922262,5.4038999375274,-0.398855965283395,0.0461462149270724,0.0533518269925605,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,mid,late,OTU,l_vs_m,cluster
93,OTU_222,-4.70537232431021,2.16232833732143,-2.14560208950762,9.45952281080751e-14,1.91704284569139e-12,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,late,OTU,l_vs_m,cluster
94,OTU_224,0.922142163927314,1.42430584826567,0.574925808057232,0.00426476441327143,0.00588521781343608,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,mid,late,OTU,l_vs_m,cluster
95,OTU_23,-1.16137460626936,1.41882155933221,-0.739203592334811,0.00117974155565582,0.00183997968883581,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,mid,late,OTU,l_vs_m,cluster
96,OTU_25,-4.56722672642157,3.63012064793754,-1.12909437898277,3.68656832518e-07,8.90781176303289e-07,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,mid,late,OTU,l_vs_m,cluster
97,OTU_259,-1.32342109467373,1.22400650456979,-1.00819748715488,5.4431475748451e-06,1.18375951593226e-05,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,mid,late,OTU,l_vs_m,cluster
98,OTU_27,-1.21294850831048,2.9113429802214,-0.323337095736167,0.0744463326966237,0.0844094218310016,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,mid,late,OTU,l_vs_m,cluster
99,OTU_274,2.06713257925222,1.4732255109159,1.30793574485968,5.2665379390784e-09,1.65017192369117e-08,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,mid,late,OTU,l_vs_m,cluster
100,OTU_284,-3.13918727651771,2.06285784737819,-1.46570208239317,2.49845671228208e-10,1.33589712996385e-09,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia spp.,mid,late,OTU,l_vs_m,cluster
101,OTU_298,-0.639841371359371,1.6638393200579,-0.367792299092899,0.0468343733697672,0.0555591091403873,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid,late,OTU,l_vs_m,cluster
102,OTU_3,-0.832814154770248,1.46145808441162,-0.551557105814675,0.00356460817713687,0.00521111375760218,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid,late,OTU,l_vs_m,cluster
103,OTU_30,0.223283566682249,3.11949146220613,0.0575197457359912,0.749660073902222,0.758010657612721,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid,late,OTU,l_vs_m,cluster
104,OTU_315,-3.15101648956165,1.34137125072595,-2.29507545973928,1.55553801966018e-13,2.67064402367002e-12,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,late,OTU,l_vs_m,cluster
105,OTU_36,0.45810123310349,2.25663648623219,0.166114067651793,0.339366918485298,0.354516229818515,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter salisaro,mid,late,OTU,l_vs_m,cluster
106,OTU_4,-1.19013732222585,1.14627762332193,-0.981182967283713,8.83434233223384e-06,1.86522213504402e-05,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,mid,late,OTU,l_vs_m,cluster
107,OTU_409,-1.97791141031589,1.30296780510445,-1.43406983633633,2.53101249025955e-09,1.06764320032967e-08,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid,late,OTU,l_vs_m,cluster
108,OTU_41,-2.09107671811778,1.42936240169138,-1.39728413362286,8.56880917417656e-09,2.8557092442851e-08,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,mid,late,OTU,l_vs_m,cluster
109,OTU_429,-1.4185793108826,2.72824270909098,-0.497459482098705,0.00912354968545108,0.0121232083034695,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,mid,late,OTU,l_vs_m,cluster
110,OTU_43,-2.7434886210283,5.30192459598546,-0.463226007818849,0.0421764565566323,0.0475668139079252,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,mid,late,OTU,l_vs_m,cluster
